"Image","Description"
"Indoor/indoor_8_13.jpg","This looks like a shopping mall at Christmas time. There are four escalators in the picture and the mall is relatively crowded. "
"Indoor/indoor_6_13.jpg","This is an empty hallway in a school. There are metal lockers down the right side of the hallway, as well as doorways off to the sides beyond the lockers. "
"Indoor/indoor_4_13.jpg","This is a picture of airport security. Some of the lines look crowded but some do not. There are staff members visible in uniforms. "
"Indoor/indoor_15_13.jpg","This looks like a school cafeteria. In the picture many teenage children eat lunch. Some have bottles of soda and some have lunches in brown paper bags. "
"Outdoor/outdoor_8_13.jpg","This is a picture of a city in the rain. You can tell it's rainy because the tail and street lights reflect on the wet street. There is not a lot of traffic. "
"Outdoor/outdoor_14_13.jpg","In this picture two turtles sit in a pond. The pond is small and surrounded by green grass. In the background there seems to be a house, and there are also some small trees. "
"Outdoor/outdoor_7_13.jpg","This is a picture of a path through a forest. The forest is verdant and crowded full of trees. There is a huge tree on the right with an enormous trunk. "
"Indoor/indoor_14_13.jpg","This is a picture of a men's bathroom.There are two sinks on the left and four urinals on the right. The bathroom is grey with sleek interior. "
"Indoor/indoor_5_13.jpg","This is a picture of an empty arcade. There are two Fast and Furious consoles on the left of the photo, and on the right are some colourful but unidentifiable games. Two the far right is an air hockey table. "
"Outdoor/outdoor_5_13.jpg","This is a picture of a fair. It is a sunny day with a few clouds in the sky. The fair has old fashioned fair rides like swings and a ferris wheel. "
"Indoor/indoor_1_13.jpg","This is a picture of an indoor pool. This looks like a private pool rather than a hotel pool. There is a blue sun lounger at the end of the pool, and a pink flamingo on the other side. "
"Indoor/indoor_3_13.jpg","This is a picture of a library. It has a mezzanine floor and a ground floor. There are people working at desks in between shelves of books. "
"Outdoor/outdoor_14_13.jpg","A pond surrounded by grass and trees. There is a building in the top left of the picture and some animals in the pond."
"Outdoor/outdoor_6_13.jpg","A bridge that connects over a large body of water. The water is a green colour. "
"Outdoor/outdoor_10_13.jpg","A football (soccer) stadium. The match is just about to begin as the line-ups are taking place. Fireworks are going off from the top of the stadium."
"Indoor/indoor_4_13.jpg","The inside of an airport. There is a large advertisement billboard above the counters, and there is a queue of people wanting to proceed through the airport."
"Outdoor/outdoor_7_13.jpg","A path through a wooded area with lots of trees that are still in season (green leaves). A large tree is to the right of the image. "
"Outdoor/outdoor_12_13.jpg","A large gated entrance made from rocks, with a road leading through the entrance. There is a letterbox and a bag outside."
"Outdoor/outdoor_5_13.jpg","A small amusement park or fair. There is a merry go round and lots of people walking around. It is a relatively sunny day but there are clouds in the sky. "
"Outdoor/outdoor_15_13.jpg","A person is skiing down a large ski slope in a mountainous region. Lots of snow on the ground and also on the mountains. "
"Indoor/indoor_9_13.jpg","An indoor ice skating rink. There are multiple adults and children wearing ice skates. There is a railing to the left of the image to hold on to. There is a white or transparent roof."
"Indoor/indoor_5_13.jpg","Indoor gaming facilities including air hockey and car racing games. A wooden floor and walls that are painted green and yellow."
"Outdoor/outdoor_2_13.jpg","A large farm-style building. Two trees are to the left of the image and the building appears to be surrounded by grass."
"Indoor/indoor_15_13.jpg","An office canteen with grey tables and green chairs. Lots of people sitting on the chairs eating what appears to be lunch.."
"Indoor/indoor_8_13.jpg","The inside of a large shopping centre / mall. The image covers three floors of the mall and shows escalators to get to different floors. The building has a glass roof."
"Indoor/indoor_1_13.jpg","An indoor swimming pool in a room painted white with lots of windows. Lots of greenery (trees) outside, and there is a lounge chair in the corner of the room by the swimming pool."
"Indoor/indoor_12_13.jpg","A hospital bed. There is a screen by the bed and two storage cupboards on either side of the bed. There is a sink and hand washing facilities nearby."
"Outdoor/outdoor_4_13.jpg","A train platform with a blue train nearby. There is a yellow line by the edge of the platform. It is a sunny day and the sky is blue."
"Indoor/indoor_7_13.jpg","The inside of a greenhouse. There are lots of plants inside the greenhouse and a door leading outside. There are some lights attached to the ceiling but these lights are off as it is daytime."
"Indoor/indoor_6_13.jpg","Corridors in the interior of a school. Lots of lockers to the right of the image, and a smooth floor."
"Indoor/indoor_11_13.jpg","The interior of a bar / pub showing the serving area. Four stools against the bar and a variety of alcoholic drinks behind the bar. "
"Outdoor/outdoor_9_13.jpg","An outdoor skate park. There are puddles of water in the middle of the ramps and trees and vehicles in the background. It is a sunny day."
"Outdoor/outdoor_8_13.jpg","Image of a large road surrounded by skyscrapers in a city. It is a rainy day and the floor is wet. There are around three cars in the image."
"Outdoor/outdoor_13_13.jpg","A construction / building site. There is a crane and a cement mixer, and also around ten people working, wearing safety equipment including high visibility jackets and hard hats."
"Indoor/indoor_13_13.jpg","A scientist analysing the contents of a petri dish. The scientist has red hair and is wearing a white lab coat and blue rubber gloves. There are test tubes and a microscope in the background."
"Indoor/indoor_2_13.jpg","The interior of a large building made of wood. There are lights attached to support beams and two carts (one wood, one painted red) in the distance."
"Indoor/indoor_14_13.jpg","The interior of a mens bathroom. Two sinks and large mirrors are seen to the left, including handwashing facilities. Four urinals are seen to the right of the image."
"Indoor/indoor_10_13.jpg","The inside of a basketball stadium. There is an ongoing basketball match between two teams. One team is wearing a yellow jersey, the other team is wearing white. There is a large crowd watching."
"Outdoor/outdoor_1_13.jpg","A beach surrounded by the sea on a sunny day. There are palm trees to the left of the image and there are white clouds in the distance."
"Outdoor/outdoor_11_13.jpg","An image of a cemetary. There are gravestones set in grass on the ground. There are two white coloured gravestones in the centre of the image, and the others are grey. There are some buildings in the background."
"Outdoor/outdoor_3_13.jpg","Lots of people on grass in a park containing palm trees and other greenery. There is a city with skyscrapers and other large buildings in the background."
"Indoor/indoor_3_13.jpg","The interior of a large library set in an old building with curved architecture. There are some people working on computers to the right of the image and a man in a cap reading to the left."
"Indoor/indoor_3_13.jpg","a big library of black and gold with rows of people using it and reading books. The walls are white and tall and it is very regal looking."
"Outdoor/outdoor_6_13.jpg","A long black bridge across a green river, with both ends held by mountains. There is a clear blue sky above and the sun is shining and casting a shadow."
"Outdoor/outdoor_2_13.jpg","A bright red farmhouse with two silos behind it. There is a field infront of it that is bright and green with two tall shrubs to the left. The sky is blue but cloudy."
"Outdoor/outdoor_4_13.jpg","A long blue train with the yellow initials 'N' and 'C' on it. there is a large white star on the front and a station to the left that is long and gray with a steel roof. "
"Indoor/indoor_6_13.jpg","A long beige hallway full of metallic looking lockers to the right and a tiled wall to the left. The floor is plain but shiny. It looks recently cleaned."
"Indoor/indoor_15_13.jpg","A dinner hall full of students eating their lunch and conversing together. There are sandwiches and drinks littered across the long tables as the students chat to each other."
"Outdoor/outdoor_3_13.jpg","A bright park in the middle of a city. The grass is bright green with palm trees and there are many people sunbathing there, probably to get away from the city life for a moment."
"Indoor/indoor_2_13.jpg","A brown tall, very large hut made of wood with tall posts as stantions holding it all together. There is a smaller scale model of it to the left."
"Outdoor/outdoor_9_13.jpg","A clean brown skate park in the middle of a park. There are tall green and brown trees on the edge of it and the sky is blue and sunny. "
